   Trace   : /mnt/ussjf-asic2/workarea1/lkamired/niue1z1_tmp/lkamired/wa_performance/SIM/top/ahbfab_cov.m33i_ram0/uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i_ahb_beat.log

   Picked  : Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i.logger_handle_ahb :: Header
             Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i.logger_handle_ahb
   Picked  : AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
             AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Skipped : |NONSEQ/SEQ Assert Time |  HREADY Assert Time   |  DIR     |   ADDR   | BEAT  |  L |   DATA   |  RESP  | BURST| BURST   | H |    HSEL    |
   Skipped : |                       |                       |   -      |          |  NUM  |  E |          |        | Type | Size    | P |   (SLAVE   |
   Skipped : |                       |                       | PHASE    |          |       |  N |          |        |      |= 2^HSIZE| R |    INDEX)  |
   Skipped : |                       |                       |          |          |       |    |          |        |      | bytes   | O |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         | T |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         |   |            |
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Picked  : |              371106 ns|              371111 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              371106 ns|              371111 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              371111 ns|              371426 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              371111 ns|              371426 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              371606 ns|              371611 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              371606 ns|              371611 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              371611 ns|              371936 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              371611 ns|              371936 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              371986 ns|              371991 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              371986 ns|              371991 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              371991 ns|              372296 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              371991 ns|              372296 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              372486 ns|              372491 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              372486 ns|              372491 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              372491 ns|              372816 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              372491 ns|              372816 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              372866 ns|              372871 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              372866 ns|              372871 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              372871 ns|              373186 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              372871 ns|              373186 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              373366 ns|              373371 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              373366 ns|              373371 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              373371 ns|              373696 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              373371 ns|              373696 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              373746 ns|              373751 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              373746 ns|              373751 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              373751 ns|              374056 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              373751 ns|              374056 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              374246 ns|              374251 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              374246 ns|              374251 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              374251 ns|              374576 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              374251 ns|              374576 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              374626 ns|              374631 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              374626 ns|              374631 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              374631 ns|              374936 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              374631 ns|              374936 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              375126 ns|              375131 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              375126 ns|              375131 ns|RD-NONSEQ | 482601A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              375131 ns|              375456 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              375131 ns|              375456 ns|RD-DATA   | 482601A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              375506 ns|              375511 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              375506 ns|              375511 ns|RD-NONSEQ | 48260178 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              375511 ns|              375816 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              375511 ns|              375816 ns|RD-DATA   | 48260178 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              375866 ns|              375871 ns|RD-NONSEQ | 482601A4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              375866 ns|              375871 ns|RD-NONSEQ | 482601A4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              375871 ns|              376176 ns|RD-DATA   | 482601A4 |  1/ 1 | -- | 0000623F |  OKAY  | ---- | ------- | - | ---------- |
             |              375871 ns|              376176 ns|RD-DATA   | 482601A4 |  1/ 1 | -- | 0000623F |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              376226 ns|              376231 ns|RD-NONSEQ | 48260174 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              376226 ns|              376231 ns|RD-NONSEQ | 48260174 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              376231 ns|              376536 ns|RD-DATA   | 48260174 |  1/ 1 | -- | 0000623F |  OKAY  | ---- | ------- | - | ---------- |
             |              376231 ns|              376536 ns|RD-DATA   | 48260174 |  1/ 1 | -- | 0000623F |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              376591 ns|              376596 ns|WR-NONSEQ | 482601A4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              376591 ns|              376596 ns|WR-NONSEQ | 482601A4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              376596 ns|              376896 ns|WR-DATA   | 482601A4 |  1/ 1 | -- | 0000623E |  OKAY  | ---- | ------- | - | ---------- |
             |              376596 ns|              376896 ns|WR-DATA   | 482601A4 |  1/ 1 | -- | 0000623E |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              376951 ns|              376956 ns|WR-NONSEQ | 48260174 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              376951 ns|              376956 ns|WR-NONSEQ | 48260174 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              376956 ns|              377256 ns|WR-DATA   | 48260174 |  1/ 1 | -- | 0000623E |  OKAY  | ---- | ------- | - | ---------- |
             |              376956 ns|              377256 ns|WR-DATA   | 48260174 |  1/ 1 | -- | 0000623E |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              377306 ns|              377311 ns|RD-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              377306 ns|              377311 ns|RD-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              377311 ns|              377616 ns|RD-DATA   | 48260194 |  1/ 1 | -- | 83002040 |  OKAY  | ---- | ------- | - | ---------- |
             |              377311 ns|              377616 ns|RD-DATA   | 48260194 |  1/ 1 | -- | 83002040 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              377666 ns|              377671 ns|RD-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              377666 ns|              377671 ns|RD-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              377671 ns|              377986 ns|RD-DATA   | 48260164 |  1/ 1 | -- | 42C02040 |  OKAY  | ---- | ------- | - | ---------- |
             |              377671 ns|              377986 ns|RD-DATA   | 48260164 |  1/ 1 | -- | 42C02040 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              378041 ns|              378046 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              378041 ns|              378046 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              378046 ns|              378386 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 83002041 |  OKAY  | ---- | ------- | - | ---------- |
             |              378046 ns|              378386 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 83002041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              378441 ns|              378446 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              378441 ns|              378446 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              378446 ns|              378776 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 42C02041 |  OKAY  | ---- | ------- | - | ---------- |
             |              378446 ns|              378776 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 42C02041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              378831 ns|              378836 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              378831 ns|              378836 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              378836 ns|              379176 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 83002001 |  OKAY  | ---- | ------- | - | ---------- |
             |              378836 ns|              379176 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 83002001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              379231 ns|              379236 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              379231 ns|              379236 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              379236 ns|              379536 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 42C02001 |  OKAY  | ---- | ------- | - | ---------- |
             |              379236 ns|              379536 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 42C02001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              379986 ns|              379991 ns|RD-NONSEQ | 482601AC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              379986 ns|              379991 ns|RD-NONSEQ | 482601AC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              379991 ns|              380346 ns|RD-DATA   | 482601AC |  1/ 1 | -- | 000000CD |  OKAY  | ---- | ------- | - | ---------- |
             |              379991 ns|              380346 ns|RD-DATA   | 482601AC |  1/ 1 | -- | 000000CD |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              380401 ns|              380406 ns|WR-NONSEQ | 482601AC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              380401 ns|              380406 ns|WR-NONSEQ | 482601AC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              380406 ns|              380746 ns|WR-DATA   | 482601AC |  1/ 1 | -- | 0000004D |  OKAY  | ---- | ------- | - | ---------- |
             |              380406 ns|              380746 ns|WR-DATA   | 482601AC |  1/ 1 | -- | 0000004D |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              380801 ns|              380806 ns|WR-NONSEQ | 482601C8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              380801 ns|              380806 ns|WR-NONSEQ | 482601C8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              380806 ns|              381136 ns|WR-DATA   | 482601C8 |  1/ 1 | -- | FFFFFFFF |  OKAY  | ---- | ------- | - | ---------- |
             |              380806 ns|              381136 ns|WR-DATA   | 482601C8 |  1/ 1 | -- | FFFFFFFF |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              381191 ns|              381196 ns|WR-NONSEQ | 482601C4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              381191 ns|              381196 ns|WR-NONSEQ | 482601C4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              381196 ns|              381496 ns|WR-DATA   | 482601C4 |  1/ 1 | -- | FFFFFFFF |  OKAY  | ---- | ------- | - | ---------- |
             |              381196 ns|              381496 ns|WR-DATA   | 482601C4 |  1/ 1 | -- | FFFFFFFF |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              381546 ns|              381551 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              381546 ns|              381551 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              381551 ns|              381866 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000000A |  OKAY  | ---- | ------- | - | ---------- |
             |              381551 ns|              381866 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000000A |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              381921 ns|              381926 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              381921 ns|              381926 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              381926 ns|              382256 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004A |  OKAY  | ---- | ------- | - | ---------- |
             |              381926 ns|              382256 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004A |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              382311 ns|              382316 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              382311 ns|              382316 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              382316 ns|              382616 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              382316 ns|              382616 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              382666 ns|              382671 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              382666 ns|              382671 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              382671 ns|              383016 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              382671 ns|              383016 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              383116 ns|              383121 ns|RD-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              383116 ns|              383121 ns|RD-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              383121 ns|              383456 ns|RD-DATA   | 482601B0 |  1/ 1 | -- | 00000008 |  OKAY  | ---- | ------- | - | ---------- |
             |              383121 ns|              383456 ns|RD-DATA   | 482601B0 |  1/ 1 | -- | 00000008 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              383511 ns|              383516 ns|WR-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              383511 ns|              383516 ns|WR-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              383516 ns|              383816 ns|WR-DATA   | 482601B0 |  1/ 1 | -- | 00000048 |  OKAY  | ---- | ------- | - | ---------- |
             |              383516 ns|              383816 ns|WR-DATA   | 482601B0 |  1/ 1 | -- | 00000048 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              383871 ns|              383876 ns|WR-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              383871 ns|              383876 ns|WR-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              383876 ns|              384186 ns|WR-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
             |              383876 ns|              384186 ns|WR-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              384236 ns|              384241 ns|RD-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              384236 ns|              384241 ns|RD-NONSEQ | 482601B0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              384241 ns|              384536 ns|RD-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
             |              384241 ns|              384536 ns|RD-DATA   | 482601B0 |  1/ 1 | -- | 00000049 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              384636 ns|              384641 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              384636 ns|              384641 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              384641 ns|              384936 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              384641 ns|              384936 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              384991 ns|              384996 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              384991 ns|              384996 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              384996 ns|              385306 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              384996 ns|              385306 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              385361 ns|              385366 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              385361 ns|              385366 ns|WR-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              385366 ns|              385706 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              385366 ns|              385706 ns|WR-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              385756 ns|              385761 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              385756 ns|              385761 ns|RD-NONSEQ | 482601B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              385761 ns|              386056 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
             |              385761 ns|              386056 ns|RD-DATA   | 482601B8 |  1/ 1 | -- | 0000004B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              386156 ns|              386161 ns|RD-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              386156 ns|              386161 ns|RD-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              386161 ns|              386456 ns|RD-DATA   | 482601BC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              386161 ns|              386456 ns|RD-DATA   | 482601BC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              386511 ns|              386516 ns|WR-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              386511 ns|              386516 ns|WR-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              386516 ns|              386816 ns|WR-DATA   | 482601BC |  1/ 1 | -- | 00000040 |  OKAY  | ---- | ------- | - | ---------- |
             |              386516 ns|              386816 ns|WR-DATA   | 482601BC |  1/ 1 | -- | 00000040 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              386871 ns|              386876 ns|WR-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              386871 ns|              386876 ns|WR-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              386876 ns|              387186 ns|WR-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
             |              386876 ns|              387186 ns|WR-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              387236 ns|              387241 ns|RD-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              387236 ns|              387241 ns|RD-NONSEQ | 482601BC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              387241 ns|              387536 ns|RD-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
             |              387241 ns|              387536 ns|RD-DATA   | 482601BC |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              387636 ns|              387641 ns|RD-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              387636 ns|              387641 ns|RD-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              387641 ns|              387871 ns|RD-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
             |              387641 ns|              387871 ns|RD-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              387926 ns|              387931 ns|WR-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              387926 ns|              387931 ns|WR-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              387931 ns|              388181 ns|WR-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
             |              387931 ns|              388181 ns|WR-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              388631 ns|              388636 ns|RD-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              388631 ns|              388636 ns|RD-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              388636 ns|              388911 ns|RD-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
             |              388636 ns|              388911 ns|RD-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              388966 ns|              388971 ns|WR-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              388966 ns|              388971 ns|WR-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              388971 ns|              389231 ns|WR-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
             |              388971 ns|              389231 ns|WR-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              389481 ns|              389486 ns|RD-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              389481 ns|              389486 ns|RD-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              389486 ns|              389741 ns|RD-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
             |              389486 ns|              389741 ns|RD-DATA   | F832117C |  1/ 1 | -- | 00000180 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              389796 ns|              389801 ns|WR-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              389796 ns|              389801 ns|WR-NONSEQ | F832117C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
